adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_IP_polyP	rpkm_adult_polyP	LTR_type2	species	log2RPKM_centered
int_As:2438	0.966339767442838	0.409235862965771	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	779	LTR/Gypsy	15.3	0.525334869018962	1.24048750634511	non-autonomous	heligmosomoides_bakeri	-4.29332681239892
int_As:2439	0.148570177259017	0.409098661563878	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	311	LTR/Gypsy	12.1	1.31542977994816	0.477717611765326	non-autonomous	heligmosomoides_bakeri	-2.96910182698315
LTR_As:2440	0.817898484906185	0.814832927908143	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	254	LTR/Gypsy	17	3.20800365318167	3.2200727752212	non-autonomous	heligmosomoides_bakeri	-1.68296027914469
int_As:2446	1.99941473532084	2.94833331503189	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	859	LTR/Gypsy	18.3	3.43228558210931	2.32760737522799	non-autonomous	heligmosomoides_bakeri	-1.58546646707496
int_As:2448	1.92029119683481	2.5488662790613	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	519	LTR/Gypsy	15.2	4.91111036427996	3.69998303821735	non-autonomous	heligmosomoides_bakeri	-1.06858682016625
LTR_As:2459	3.84543751779234	6.72986682071487	LTR	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	263	LTR/Pao	4.6	25.5888472270527	14.6214354288682	non-autonomous	heligmosomoides_bakeri	1.31280718673974
int_As:2460	65.1139040131958	81.1728837619914	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	1534	LTR/Pao	2.7	52.9158303533191	42.4471342980416	non-autonomous	heligmosomoides_bakeri	2.36099141606775
int_As:2464	0.668942319241775	0.102212130814232	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	160	LTR/Pao	7	0.638825817588947	4.1808894952611	non-autonomous	heligmosomoides_bakeri	-4.01114153953443
int_As:2465	40.2434923333964	39.4542538701001	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	2254	LTR/Pao	2.5	17.5041055324313	17.8542556936098	non-autonomous	heligmosomoides_bakeri	0.764985372342052
int_As:2466	47.4402661786851	44.7044293737519	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	796	LTR/Pao	3.5	56.1613434343617	59.5983243450818	non-autonomous	heligmosomoides_bakeri	2.44686947778374
LTR_As:2471	4.80732138511422	5.57499910873512	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0.3	18.2189513357357	15.7102006049484	non-autonomous	heligmosomoides_bakeri	0.822731952523592
int_As:2472	61.4644202604035	87.8029824936787	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	920	LTR/Gypsy	0.7	95.4380244496507	66.8091524569604	non-autonomous	heligmosomoides_bakeri	3.21185621085775
int_As:2473	273.744926627309	331.813696407445	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	4735	LTR/Gypsy	2	70.0768102233251	57.8130784851761	non-autonomous	heligmosomoides_bakeri	2.76622913846977
LTR_As:2474	3.78861042037776	6.13009719936976	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0.3	20.0329973835613	12.3810798051561	non-autonomous	heligmosomoides_bakeri	0.959670327730727
int_As:2477	44.7220065268601	35.119392650126	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	1748	LTR/Pao	4.7	20.0911857266167	25.5846719261213	non-autonomous	heligmosomoides_bakeri	0.963854741533418
LTR_As:2478	11.5136565450738	15.7587261353066	LTR	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	262	LTR/Pao	4.2	60.1478096767428	43.9452539888314	non-autonomous	heligmosomoides_bakeri	2.54580423268971
LTR_As:2481	1.63160791178549	1.92392043409326	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	501	LTR/Gypsy	11.3	3.84016054709234	3.25670241873351	non-autonomous	heligmosomoides_bakeri	-1.42346943631528
int_As:2482	3.20174481919045	3.96965867439774	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	1734	LTR/Gypsy	8.9	2.289307194001	1.84645029941779	non-autonomous	heligmosomoides_bakeri	-2.1697249978312
LTR_As:2488	0.665678385115919	0.306016248925543	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	120	LTR/Gypsy	0.8	2.55013540771286	5.54731987596599	non-autonomous	heligmosomoides_bakeri	-2.01406221014608
int_As:2489	147.450580343336	145.089926477673	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	4159	LTR/Gypsy	2	34.8857721754442	35.4533734896215	non-autonomous	heligmosomoides_bakeri	1.75993079822634
LTR_As:2490	5.65273621278161	5.08586282118827	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	120	LTR/Gypsy	0.8	42.3821901765689	47.1061351065135	non-autonomous	heligmosomoides_bakeri	2.0407501745697
int_As:2514	1.40877836539765	1.23016465707375	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	682	LTR/Gypsy	33.7	1.80376049424304	2.06565742726928	non-autonomous	heligmosomoides_bakeri	-2.51362827552556
int_As:2517	2.5205217526534	1.84873199730634	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	1153	LTR/Gypsy	31	1.60341023183551	2.1860552928477	non-autonomous	heligmosomoides_bakeri	-2.68349247819729
int_As:2518	0.667306859724847	1.34021159051888	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	1214	LTR/Gypsy	32.2	1.10396341887881	0.549676161223103	non-autonomous	heligmosomoides_bakeri	-3.22194369632
LTR_As:2524	4.54949249025724	4.25813596718944	LTR	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	560	LTR/Gypsy	12.2	7.603814227124	8.12409373260222	non-autonomous	heligmosomoides_bakeri	-0.437912778679435
int_As:2525	160.792611532473	136.69035040945	int	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	6948	LTR/Gypsy	8.1	19.6733377100533	23.1422872096248	non-autonomous	heligmosomoides_bakeri	0.933533772054183
Undetermined_As:2530	18.2520050091852	17.3626516971497	Undetermined	rnd-4_family-1093	N0.HOG0000010_OG0000006_n0	HC	As	413	LTR/Pao	13.2	42.0403188792971	44.1937167292621	non-autonomous	heligmosomoides_bakeri	2.02906564335241
LTR_As:2544	4.46106346565156	1.23471202396465	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	419	LTR/Gypsy	4.8	2.94680673977244	10.6469295122949	non-autonomous	heligmosomoides_bakeri	-1.80548361644493
int_As:2548	3.9184878497946	4.95435319540308	int	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	1561	LTR/Pao	33	3.17383292466565	2.51024205624253	non-autonomous	heligmosomoides_bakeri	-1.69840987930066
Undetermined_As:2552	0.296699850759543	0.612447397529263	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	121	LTR/Pao	9.2	5.06154873991126	2.45206488231027	non-autonomous	heligmosomoides_bakeri	-1.02505717347977
Undetermined_As:2553	61.9391765136257	103.17577184949	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	2653	LTR/Pao	13.6	38.8902268561967	23.3468437669151	non-autonomous	heligmosomoides_bakeri	1.91669968143895
Undetermined_As:2554	0.747303847639541	0.509556813564507	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	332	LTR/Pao	10.5	1.53480967941116	2.25091520373356	non-autonomous	heligmosomoides_bakeri	-2.74657629527361
int_As:2556	1.71767978383735	2.39017438542434	int	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	334	LTR/Pao	31.2	7.15621073480342	5.14275384382439	non-autonomous	heligmosomoides_bakeri	-0.52544019159899
int_As:2560	270.430136622793	146.385973932419	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	3135	LTR/Gypsy	32.9	46.6940905685546	86.2616065782432	non-autonomous	heligmosomoides_bakeri	2.18053201038715
Undetermined_As:2566	13.5395594506724	14.8568235894402	Undetermined	rnd-5_family-421	N0.HOG0000144_OG0000130_-	LC	As	555	LTR/Pao	0.4	26.7690515125049	24.3956026138242	non-autonomous	heligmosomoides_bakeri	1.3778580530149
Undetermined_As:2572	1.55811885473591	0.614699560739517	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	3402	LTR/Pao	30.1	0.180687701569523	0.458000839134601	non-autonomous	heligmosomoides_bakeri	-5.83306584559667
Undetermined_As:2574	35.9604155879714	43.4804368057617	Undetermined	rnd-5_family-421	N0.HOG0000144_OG0000130_-	LC	As	3099	LTR/Pao	1	14.0304733158315	11.6038772468446	non-autonomous	heligmosomoides_bakeri	0.445855709920766
Undetermined_As:2584	8.82995707016878	22.0395384889747	Undetermined	rnd-5_family-4078	N0.HOG0000070_OG0000056_n0	C	As	329	LTR/Gypsy	17.2	66.9894786898926	26.8387752892668	non-autonomous	heligmosomoides_bakeri	2.7012265559654
int_As:2616	1.70573567642472	0.30612047937656	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	246	LTR/Gypsy	2.9	1.24439219258764	6.93388486351511	non-autonomous	heligmosomoides_bakeri	-3.04919481540416
int_As:2617	2.90523301828748	1.84193499275841	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	1122	LTR/Gypsy	3.7	1.64165329122853	2.58933424089793	non-autonomous	heligmosomoides_bakeri	-2.64948659435961
LTR_As:2628	1.18041149511427	0.612645456874557	LTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	402	LTR/Pao	4.2	1.52399367381731	2.93634700277182	non-autonomous	heligmosomoides_bakeri	-2.75677914970166
int_As:2629	18.7805352231696	28.4304354013769	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3727	LTR/Pao	3	7.62823595421973	5.03904889272058	non-autonomous	heligmosomoides_bakeri	-0.433286594503082
int_As:2630	24.9733876880023	35.2746060698967	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	4631	LTR/Pao	2.5	7.61706026126035	5.39265551457618	non-autonomous	heligmosomoides_bakeri	-0.435401754414855
Undetermined_As:2631	0.443298029156447	0.410787573805134	Undetermined	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	52	LTR/Pao	1.9	7.89976103471412	8.52496209916245	non-autonomous	heligmosomoides_bakeri	-0.382827050959091
Undetermined_As:2632	33.3178421118632	39.949203659409	Undetermined	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	4317	LTR/Pao	1.6	9.25392718540862	7.71782305116127	non-autonomous	heligmosomoides_bakeri	-0.15457031674604
int_As:2633	16.7793210973978	22.5174487097941	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	808	LTR/Pao	4.4	27.8681295913293	20.7664865066805	non-autonomous	heligmosomoides_bakeri	1.43590820823596
LTR_As:2634	2.80847137270771	1.94738977633985	LTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	400	LTR/Pao	5.5	4.86847444084962	7.02117843176926	non-autonomous	heligmosomoides_bakeri	-1.08116629592824
int_As:2636	23.3997440959572	26.0126364854468	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	517	LTR/Pao	31.2	50.3145773412897	45.2606268780604	non-autonomous	heligmosomoides_bakeri	2.28826847503962
int_As:2640	1.03336884443361	0.512857321207097	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	363	LTR/Pao	35.3	1.41283008596996	2.84674612791628	non-autonomous	heligmosomoides_bakeri	-2.86604809347271
int_As:2641	0.446548257676944	1.02710978598979	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	608	LTR/Pao	28.9	1.68932530590426	0.734454371179184	non-autonomous	heligmosomoides_bakeri	-2.60818889554173
int_As:2642	2.51508220093803	3.58111094604242	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	1091	LTR/Pao	33.2	3.28241149958058	2.30529990920076	non-autonomous	heligmosomoides_bakeri	-1.64987995015678
Undetermined_As:2658	1.63115466484941	2.57050206850527	Undetermined	rnd-5_family-360	N0.HOG0000016_OG0000008_n0	HC	As	667	LTR/Pao	3.6	3.85382618966308	2.44550924265278	non-autonomous	heligmosomoides_bakeri	-1.41834455732239
int_As:2660	3.25302204377494	5.88732587310439	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	970	LTR/Pao	33.7	6.06940811660246	3.35363097296385	non-autonomous	heligmosomoides_bakeri	-0.763080230862145
int_As:2662	5.45099434839537	5.6925586009255	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	1369	LTR/Pao	32.8	4.15818743676077	3.98173436697982	non-autonomous	heligmosomoides_bakeri	-1.30868127245477
int_As:2672	1.92612191171074	0.916019507064371	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	870	LTR/Gypsy	24.5	1.05289598513146	2.21393323185143	non-autonomous	heligmosomoides_bakeri	-3.29027314328331
int_As:2714	1.55354501180349	2.04841890108905	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2039	LTR/Gypsy	13.5	1.0046193727754	0.761915160276354	non-autonomous	heligmosomoides_bakeri	-3.35798706295341
int_As:2715	2.28877880595109	1.85742044961386	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	683	LTR/Gypsy	15.3	2.71950285448589	3.35106706581419	non-autonomous	heligmosomoides_bakeri	-1.92129312373029
LTR_As:2716	0.148279470650901	0.102617044554482	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	203	LTR/Gypsy	14.8	0.505502682534396	0.730440742122665	non-autonomous	heligmosomoides_bakeri	-4.34884541067441
Undetermined_As:2722	83.3443165616468	133.245507206294	Undetermined	rnd-4_family-888	N0.HOG0000026_OG0000015_n0	C	As	2206	LTR/Gypsy	7	60.4014085250653	37.7807418683802	non-autonomous	heligmosomoides_bakeri	2.5518742237859
Undetermined_As:2724	168.212330815402	246.179563024202	Undetermined	rnd-4_family-888	N0.HOG0000026_OG0000015_n0	C	As	2533	LTR/Gypsy	7.4	97.1889313163057	66.408342209002	non-autonomous	heligmosomoides_bakeri	3.23808404812788
int_As:2735	107.298697364991	101.991577783491	int	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	8243	LTR/Pao	0.8	12.3731138885711	13.016947393545	non-autonomous	heligmosomoides_bakeri	0.264500653939556
LTR_As:2736	17.1955204214793	19.5790401956159	LTR	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	710	LTR/Pao	0.8	27.5761129515716	24.2190428471539	non-autonomous	heligmosomoides_bakeri	1.42071114414859
LTR_As:2747	0.445721169653344	0.614500294693645	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	451	LTR/Gypsy	0.4	1.36252836960897	0.988295276393225	non-autonomous	heligmosomoides_bakeri	-2.9183497948524
int_As:2748	0.297373518893381	0.102617044554482	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	147	LTR/Gypsy	0	0.69807513302369	2.02294910811824	non-autonomous	heligmosomoides_bakeri	-3.8831818383256
int_As:2749	23.6129211731564	20.2093308535252	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3939	LTR/Gypsy	0.1	5.13057396636841	5.99464868574674	non-autonomous	heligmosomoides_bakeri	-1.0055158321354
LTR_As:2750	1.17885427780643	1.65472228399455	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	451	LTR/Gypsy	0.4	3.66900728158436	2.61386757828476	non-autonomous	heligmosomoides_bakeri	-1.48924629604741
int_As:2767	9.26919793614957	12.0712074889072	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	1786	LTR/Pao	28.8	6.7587947866222	5.18992045697064	non-autonomous	heligmosomoides_bakeri	-0.6078700525936
int_As:2768	20.9531640162434	29.5891179721215	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	4174	LTR/Pao	28.9	7.088911828491	5.01992429713546	non-autonomous	heligmosomoides_bakeri	-0.539071877857618
int_As:2781	3.91901556599061	1.4270496250821	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	675	LTR/Pao	10.1	2.11414759271422	5.80594898665275	non-autonomous	heligmosomoides_bakeri	-2.2845599662827
int_As:2782	4.74876220362699	3.36411536796907	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	519	LTR/Pao	13.7	6.48191785735851	9.1498308355048	non-autonomous	heligmosomoides_bakeri	-0.668215325738725
LTR_As:2784	3.9769353230924	2.75076205303337	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	150	LTR/Pao	11.3	18.3384136868892	26.5129021539493	non-autonomous	heligmosomoides_bakeri	0.83216087908622
int_As:2790	23.4482341762804	18.3986043648349	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	623	LTR/Gypsy	15	29.5322702485312	37.6376150502094	non-autonomous	heligmosomoides_bakeri	1.51958429677993
int_As:2791	13.6800145208642	14.7119777701505	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	527	LTR/Gypsy	10.8	27.9164663570218	25.9582818232718	non-autonomous	heligmosomoides_bakeri	1.43840836902136
LTR_As:2792	3.884572102872	5.7562664752868	LTR	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	198	LTR/Gypsy	17.4	29.0720529054889	19.6190510246061	non-autonomous	heligmosomoides_bakeri	1.49692498116134
int_As:2799	0.222811080013223	0.614301144529022	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	331	LTR/Pao	34.9	1.8558946964623	0.673145256837533	non-autonomous	heligmosomoides_bakeri	-2.47252120962314
int_As:2800	3.01947861431361	3.56633966877368	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	750	LTR/Pao	31.7	4.7551195583649	4.02597148575149	non-autonomous	heligmosomoides_bakeri	-1.11515444849503
int_As:2803	0.51842196251524	1.34060119699763	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	808	LTR/Pao	31.8	1.6591598972743	0.641611339746584	non-autonomous	heligmosomoides_bakeri	-2.63418313481431
int_As:2804	0.889983204300662	1.93191262780456	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	1990	LTR/Pao	32.1	0.970810365730934	0.447227740854604	non-autonomous	heligmosomoides_bakeri	-3.40737464592135
int_As:2814	1.03464893599377	0.817742242726663	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	277	LTR/Gypsy	6.5	2.95213806038507	3.73519471477896	non-autonomous	heligmosomoides_bakeri	-1.80287587144512
int_As:2815	25.8520711846922	23.7256376165486	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	1278	LTR/Gypsy	2.7	18.5646616717908	20.2285377032021	non-autonomous	heligmosomoides_bakeri	0.849851054355483
LTR_As:2816	1.41017546427656	0.407831480586898	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	188	LTR/Gypsy	4.8	2.16931638610052	7.50093332061999	non-autonomous	heligmosomoides_bakeri	-2.24739558419275
int_As:2818	1.26515979558415	1.33982216489065	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	540	LTR/Gypsy	9.1	2.48115215720491	2.34288851034101	non-autonomous	heligmosomoides_bakeri	-2.05362585230198
LTR_As:2822	0.590929829482204	1.22744562971611	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	194	LTR/Gypsy	4.1	6.32703932843357	3.04603004887734	non-autonomous	heligmosomoides_bakeri	-0.703105500265779
int_As:2823	2.15439579940793	2.16734684383965	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	554	LTR/Gypsy	9.5	3.91217841848313	3.88880108196378	non-autonomous	heligmosomoides_bakeri	-1.39666389661739
int_As:2824	0.591791229913794	0.510613458000287	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	841	LTR/Gypsy	6.4	0.607150366231019	0.703675659826152	non-autonomous	heligmosomoides_bakeri	-4.0845103016331
int_As:2826	171.675860436737	116.211375144792	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	3818	LTR/Gypsy	32.4	30.4377619551576	44.9648665365994	non-autonomous	heligmosomoides_bakeri	1.56315431450017
Undetermined_As:2832	3.32307787196264	6.35990469287693	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	1935	LTR/Pao	16.4	3.28677245109919	1.71735290540705	non-autonomous	heligmosomoides_bakeri	-1.64796448421736
Undetermined_As:2836	11.7529484374291	8.11517861886251	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	3438	LTR/Pao	8.8	2.3604358984475	3.41854230291714	non-autonomous	heligmosomoides_bakeri	-2.12558275914101
int_As:2840	73.0295248698459	52.9103709527806	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	2818	LTR/Gypsy	32.9	18.7758591031869	25.9153743328055	non-autonomous	heligmosomoides_bakeri	0.866170951867757
int_As:2842	4.16643791522722	4.58850422754812	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	412	LTR/Gypsy	30.3	11.1371461833692	10.1127133864738	non-autonomous	heligmosomoides_bakeri	0.112671630463942
Undetermined_As:2844	4.96770831249797	2.52022346434011	Undetermined	rnd-5_family-465	N0.HOG0000003_OG0000003_n0	C	As	548	LTR/Gypsy	31.1	4.59894792762793	9.06516115419338	non-autonomous	heligmosomoides_bakeri	-1.16333220118806
int_As:2846	5.94735571891674	5.69949519296587	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	572	LTR/Gypsy	32.5	9.96415243525501	10.3974750330712	non-autonomous	heligmosomoides_bakeri	-0.0478889712128545
int_As:2849	44.0841319939598	61.4287816562636	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	436	LTR/Pao	7.8	140.891701046476	101.110394481559	non-autonomous	heligmosomoides_bakeri	3.77380676092227
LTR_As:2850	8.54957410574868	17.6831991540254	LTR	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	226	LTR/Pao	1.8	78.2442440443602	37.829973919242	non-autonomous	heligmosomoides_bakeri	2.92527665665277
LTR_As:2854	15.1261454847279	13.0556611311182	LTR	rnd-5_family-1248	N0.HOG0000003_OG0000003_n0	C	As	442	LTR/Gypsy	2.7	29.5376948667833	34.2220486079818	non-autonomous	heligmosomoides_bakeri	1.51984927306213
int_As:2855	504.099999442155	526.271174634545	int	rnd-5_family-1248	N0.HOG0000003_OG0000003_n0	C	As	7028	LTR/Gypsy	3.5	74.8820681039477	71.7273761300732	non-autonomous	heligmosomoides_bakeri	2.8619123110845
LTR_As:2856	2.56531603052435	2.75272504893182	LTR	rnd-5_family-1248	N0.HOG0000003_OG0000003_n0	C	As	442	LTR/Gypsy	3.4	6.22788472609009	5.80388242200079	non-autonomous	heligmosomoides_bakeri	-0.725893822477568
LTR_As:2863	9.03087446952813	8.58717502056637	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	422	LTR/Pao	7.1	20.3487559729061	21.4001764680761	non-autonomous	heligmosomoides_bakeri	0.982232628657584
int_As:2871	7.6301396044188	9.37159875460544	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	656	LTR/Pao	24	14.2859737112888	11.6313103725896	non-autonomous	heligmosomoides_bakeri	0.471891402680731
int_As:2872	14.5866905918957	17.9492702990858	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	1276	LTR/Pao	23.7	14.0668262532021	11.4315756989778	non-autonomous	heligmosomoides_bakeri	0.449588896563993
