adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:6344	111.15496442785	90.2991573006471	int	rnd-1_family-215	no_RT	Other	As	1914	LTR/Pao	16.1	58.0746940584379	47.1782431037864	non-autonomous	ancylostoma_ceylanicum	0.0430671387911712
Undetermined_As:6348	5.02898147005804	7.23525606893291	Undetermined	rnd-5_family-2895	no_RT	Other	As	264	LTR/Gypsy	10.4	19.0491722350683	27.4062729883822	non-autonomous	ancylostoma_ceylanicum	-0.740548407791994
int_As:6362	1.43472798689095	1.84921019931228	int	rnd-5_family-196-1	no_RT	Other	As	1415	LTR/Gypsy	13.3	1.01394204020562	1.30686233166946	non-autonomous	ancylostoma_ceylanicum	-5.13087547853921
LTR_As:6375	41.9196412711595	67.8052595637999	LTR	rnd-1_family-215	no_RT	Other	As	285	LTR/Pao	10	147.08646060056	237.913191451929	non-autonomous	ancylostoma_ceylanicum	2.37730880576507
int_As:6376	420.231256478625	802.01987486734	int	rnd-1_family-215	no_RT	Other	As	2286	LTR/Pao	17.7	183.828196184875	350.839840274427	non-autonomous	ancylostoma_ceylanicum	2.93768612442453
LTR_As:6380	24.41468687016	44.8211435989107	LTR	rnd-1_family-215	no_RT	Other	As	285	LTR/Pao	10.7	85.6655679654738	157.267170522494	non-autonomous	ancylostoma_ceylanicum	1.78009107940483
int_As:6382	162.149726622805	210.126897800428	int	rnd-5_family-686	N0.HOG0000009_OG0000005_n23	HC	As	346	LTR/Gypsy	34	468.640828389609	607.303172833606	non-autonomous	ancylostoma_ceylanicum	3.72929044592095
Undetermined_As:6391	1.43672921944669	0.154044082335592	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	672	LTR/Pao	15.4	2.13798990989091	0.229232265380345	non-autonomous	ancylostoma_ceylanicum	-7.64210062163328
Undetermined_As:6392	2.86979617596425	1.23209636220667	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	610	LTR/Pao	13.6	4.70458389502337	2.01983010197814	non-autonomous	ancylostoma_ceylanicum	-4.50274870459183
Undetermined_As:6393	5.98277989739308	7.10245521284404	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	1032	LTR/Pao	14.2	5.79726734243515	6.88222404345353	non-autonomous	ancylostoma_ceylanicum	-2.73410779213423
Undetermined_As:6394	8.13563776179035	6.45974334732119	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	340	LTR/Pao	15.9	23.9283463582069	18.99924513918	non-autonomous	ancylostoma_ceylanicum	-1.26911245564183
int_As:6396	43.3769942559172	12.4873705864897	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	429	LTR/Gypsy	2.1	101.111874722418	29.1080899451975	non-autonomous	ancylostoma_ceylanicum	-0.653634381669383
int_As:6404	61.7159704674359	64.6427438051399	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	1386	LTR/Gypsy	2.9	44.5281172203722	46.6397862951948	non-autonomous	ancylostoma_ceylanicum	0.0265066226020334
int_As:6405	7.18055257361977	9.7077552896913	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	961	LTR/Gypsy	3.6	7.47195897358977	10.1017224658598	non-autonomous	ancylostoma_ceylanicum	-2.18045324457658
int_As:6406	688.242872146562	746.107335887568	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	3871	LTR/Gypsy	14.8	177.794593682915	192.742788914381	non-autonomous	ancylostoma_ceylanicum	2.07355042500785
int_As:6408	360.812800690757	472.300730097101	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	1636	LTR/Gypsy	22.9	220.545721693617	288.692377809964	non-autonomous	ancylostoma_ceylanicum	2.6564065567781
int_As:6409	8.36899499497967	10.1974272872053	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	73	LTR/Gypsy	5.5	114.643767054516	139.690784756237	non-autonomous	ancylostoma_ceylanicum	1.60911039032412
int_As:6410	14.5868482812788	14.3282308688174	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	140	LTR/Gypsy	15.9	104.191773437706	102.344506205838	non-autonomous	ancylostoma_ceylanicum	1.16030720080559
int_As:6412	56.2700763922327	48.9245111039661	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	230	LTR/Gypsy	18	244.652506053186	212.715265669418	non-autonomous	ancylostoma_ceylanicum	2.21579711250257
int_As:6414	115.108717938723	103.753038190456	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	2277	LTR/Gypsy	10.5	50.5527966353637	45.5656733379253	non-autonomous	ancylostoma_ceylanicum	-0.007107168688397
Undetermined_As:6422	82.8384787921213	130.414589133198	Undetermined	rnd-4_family-75	N0.HOG0000003_OG0000003_n0	C	As	261	LTR/Gypsy	8.8	317.388807632649	499.672755299611	non-autonomous	ancylostoma_ceylanicum	3.44785709655072
int_As:6430	4.06510675832893	2.31895368297525	int	rnd-5_family-109-1	N0.HOG0000070_OG0000056_n0	C	As	253	LTR/Gypsy	25.4	16.0676156455689	9.16582483389427	non-autonomous	ancylostoma_ceylanicum	-2.32071793542861
LTR_As:6433	1.43539452543416	1.69735960806554	LTR	rnd-5_family-109-1	N0.HOG0000070_OG0000056_n0	C	As	221	LTR/Gypsy	13.2	6.49499785264325	7.68036021749114	non-autonomous	ancylostoma_ceylanicum	-2.57580867382433
int_As:6434	4.30986165269009	4.77821918893855	int	rnd-5_family-109-1	N0.HOG0000070_OG0000056_n0	C	As	83	LTR/Gypsy	5.1	51.9260440083143	57.5689058908259	non-autonomous	ancylostoma_ceylanicum	0.330235238309577
int_As:6436	327.052579332208	260.384512705754	int	rnd-4_family-43	no_RT	Other	As	281	LTR/Gypsy	29	1163.8881826769	926.635276532932	non-autonomous	ancylostoma_ceylanicum	4.33887514548679
LTR_As:6439	81.3335735099215	116.019544374746	LTR	rnd-5_family-109-1	N0.HOG0000070_OG0000056_n0	C	As	220	LTR/Gypsy	15.9	369.698061408734	527.361565339755	non-autonomous	ancylostoma_ceylanicum	3.52566596932123
int_As:6440	248.452431274087	224.930911755279	int	rnd-5_family-109-1	N0.HOG0000070_OG0000056_n0	C	As	309	LTR/Gypsy	16.6	804.053175644296	727.931753253331	non-autonomous	ancylostoma_ceylanicum	3.9906767372762
Undetermined_As:6443	204.557860410102	228.203662117682	Undetermined	rnd-4_family-579	N0.HOG0000070_OG0000056_n0	C	As	974	LTR/Gypsy	30.6	210.018337176696	234.295340983246	non-autonomous	ancylostoma_ceylanicum	2.35520180556838
Undetermined_As:6444	15.7943802438499	10.0159767171214	Undetermined	rnd-4_family-579	N0.HOG0000070_OG0000056_n0	C	As	1430	LTR/Gypsy	28.3	11.0450211495454	7.00417952246249	non-autonomous	ancylostoma_ceylanicum	-2.70876658875041
int_As:6475	2.15175822797775	1.69465422469014	int	rnd-1_family-471	no_RT	Other	As	257	LTR/Gypsy	6.6	8.37260010886283	6.59398531007837	non-autonomous	ancylostoma_ceylanicum	-2.79583197735924
Undetermined_As:6478	4.78868889476123	5.85610817257564	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1288	LTR/Gypsy	10.4	3.7179261605289	4.54666783585065	non-autonomous	ancylostoma_ceylanicum	-3.33217304084984
Undetermined_As:6494	15.31883908782	8.31237570687049	Undetermined	rnd-5_family-2955	no_RT	Other	As	393	LTR/Pao	4.1	38.9792343201526	21.151083223589	non-autonomous	ancylostoma_ceylanicum	-1.11432300460621
LTR_As:6498	0.958301131806325	1.69735960806554	LTR	rnd-1_family-215	no_RT	Other	As	220	LTR/Pao	17.3	4.3559142354833	7.71527094575247	non-autonomous	ancylostoma_ceylanicum	-2.56926582795756
int_As:6500	2.39243209092954	4.16506613383318	int	rnd-5_family-56-1	N0.HOG0000032_OG0000021_n0	C	As	355	LTR/Pao	36.5	6.73924532656209	11.732580658685	non-autonomous	ancylostoma_ceylanicum	-1.96453417689899
Undetermined_As:6502	7.42549860394801	23.5384785193692	Undetermined	rnd-4_family-984	N0.HOG0000003_OG0000003_n0	C	As	369	LTR/Gypsy	8.6	20.1233024497236	63.7899146866374	non-autonomous	ancylostoma_ceylanicum	0.478273793559248
Undetermined_As:6509	3.34820827853681	7.38360672082441	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	579	LTR/Pao	10	5.7827431408235	12.7523432138591	non-autonomous	ancylostoma_ceylanicum	-1.84429219213078
Undetermined_As:6510	2.87333722112245	1.38651208725971	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	673	LTR/Pao	7.8	4.26944609379265	2.06019626635916	non-autonomous	ancylostoma_ceylanicum	-4.47420086683746
Undetermined_As:6518	20.5883405350579	16.1744933801447	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	1065	LTR/Pao	2.7	19.3317751502891	15.1873177278354	non-autonomous	ancylostoma_ceylanicum	-1.59218746131393
int_As:6530	2020.92680506719	2101.0068500884	int	rnd-5_family-6-1	no_RT	Other	As	666	LTR/Pao	22	3034.42463223302	3154.66494007267	non-autonomous	ancylostoma_ceylanicum	6.10628841764102
int_As:6531	1881.70689415247	1606.09012168428	int	rnd-5_family-6-1	no_RT	Other	As	891	LTR/Pao	14.7	2111.90448277494	1802.57028247394	non-autonomous	ancylostoma_ceylanicum	5.29885714574161
int_As:6532	1093.64914495181	1315.50336105547	int	rnd-5_family-6-1	no_RT	Other	As	487	LTR/Pao	21	2245.6861292645	2701.23893440548	non-autonomous	ancylostoma_ceylanicum	5.88242289140532
int_As:6556	24.9229906781042	36.665909835659	int	rnd-5_family-6-1	no_RT	Other	As	459	LTR/Pao	33.3	54.2984546363926	79.8821565047038	non-autonomous	ancylostoma_ceylanicum	0.802818724928918
Undetermined_As:6560	2.15269663736957	2.9272926652012	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1287	LTR/Pao	9.8	1.67264695988312	2.27450867537	non-autonomous	ancylostoma_ceylanicum	-4.33142771304106
Undetermined_As:6562	9.34110484483909	12.0484551886058	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1263	LTR/Pao	9.2	7.39596583122651	9.53955280174647	non-autonomous	ancylostoma_ceylanicum	-2.26306101368044
int_As:6566	31.813388395851	30.2175050737298	int	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	2152	LTR/Pao	30.9	14.7831730463992	14.041591577012	non-autonomous	ancylostoma_ceylanicum	-1.70534808493079
LTR_As:6569	3.35218660723699	5.53799250112594	LTR	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	241	LTR/Pao	14.4	13.909487996834	22.9792219963732	non-autonomous	ancylostoma_ceylanicum	-0.994724601753246
int_As:6570	3.34953361043593	6.01538195734601	int	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	336	LTR/Pao	29.5	9.96885003105933	17.9029224921012	non-autonomous	ancylostoma_ceylanicum	-1.35485944169637
int_As:6572	47.135326275914	9.23665549262232	int	rnd-5_family-28-1	N0.HOG0000086_OG0000072_n0	C	As	164	LTR/Pao	28.4	287.410526072646	56.3210700769653	non-autonomous	ancylostoma_ceylanicum	0.298620189360354
int_As:6580	16.2698506381715	20.1747962068444	int	rnd-5_family-48-1	N0.HOG0000016_OG0000008_n0	HC	As	702	LTR/Pao	32	23.1764254105007	28.7390259356758	non-autonomous	ancylostoma_ceylanicum	-0.672043390750036
int_As:6613	471.528748279351	592.416389644	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	2407	LTR/Gypsy	2.5	195.898939875094	246.122305626921	non-autonomous	ancylostoma_ceylanicum	2.42624895201232
LTR_As:6614	3.58812013660064	4.15496699139248	LTR	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	517	LTR/Gypsy	6.4	6.94027105725462	8.03668663712279	non-autonomous	ancylostoma_ceylanicum	-2.51038182028907
int_As:6618	396.46625057501	575.568653208626	int	rnd-5_family-66-1	N0.HOG0000003_OG0000003_n0	C	As	375	LTR/Gypsy	9.4	1057.24333486669	1534.84974188967	non-autonomous	ancylostoma_ceylanicum	5.06689906041457
int_As:6620	94.1982823045148	89.1560680181254	int	rnd-5_family-1468	N0.HOG0000032_OG0000021_n0	C	As	4629	LTR/Pao	32.8	20.3495965229023	19.2603300968082	non-autonomous	ancylostoma_ceylanicum	-1.24942212618756
int_As:6622	7.18055257361977	5.06762755906198	int	rnd-5_family-113-1	N0.HOG0000010_OG0000006_n0	HC	As	324	LTR/Pao	30.2	22.1621993012956	15.640825799574	non-autonomous	ancylostoma_ceylanicum	-1.54973786985138
Undetermined_As:6624	274.575574825703	369.782244360228	Undetermined	rnd-5_family-2895	no_RT	Other	As	1910	LTR/Gypsy	10.2	143.756845458483	193.603269298549	non-autonomous	ancylostoma_ceylanicum	2.07997685441913
int_As:6628	33.293072856866	27.724056906865	int	rnd-5_family-96-1	N0.HOG0000003_OG0000003_n0	C	As	1563	LTR/Gypsy	27.6	21.30075038827	17.7377203498817	non-autonomous	ancylostoma_ceylanicum	-1.36823394895808
Undetermined_As:6630	56.7619695602928	69.6623883383367	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1260	LTR/Pao	10.6	45.0491821907086	55.2876097923307	non-autonomous	ancylostoma_ceylanicum	0.271901646605373
Undetermined_As:6636	4.54845190115524	2.92326159121723	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	499	LTR/Pao	29.9	9.11513407045138	5.85823966175797	non-autonomous	ancylostoma_ceylanicum	-2.96651543500217
int_As:6643	642.420631744068	637.703479973164	int	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	822	LTR/Gypsy	1.1	781.533615260423	775.794987801902	non-autonomous	ancylostoma_ceylanicum	4.08254899444834
LTR_As:6644	39.9714056926943	43.5772801434762	LTR	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	176	LTR/Gypsy	1.1	227.110259617581	247.598182633388	non-autonomous	ancylostoma_ceylanicum	2.4348742646379
int_As:6648	33.2970474895004	33.1512635291097	int	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	992	LTR/Gypsy	1.8	33.5655720660287	33.418612428538	non-autonomous	ancylostoma_ceylanicum	-0.45440272286214
LTR_As:6653	297.303137748699	261.44091418369	LTR	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	175	LTR/Gypsy	1.1	1698.87507284971	1493.94808104966	non-autonomous	ancylostoma_ceylanicum	5.02793164552934
int_As:6654	10.7750169412492	19.4439697313129	int	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	800	LTR/Gypsy	1.2	13.4687711765616	24.3049621641411	non-autonomous	ancylostoma_ceylanicum	-0.913803667216873
int_As:6655	499.803032176637	437.017245363107	int	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	3663	LTR/Gypsy	0.5	136.446364230586	119.305827289955	non-autonomous	ancylostoma_ceylanicum	1.38153805014131
LTR_As:6656	0.718204339716627	0.308390368312166	LTR	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	176	LTR/Gypsy	1.1	4.08070647566265	1.75221800177367	non-autonomous	ancylostoma_ceylanicum	-4.70780037171381
LTR_As:6663	2.63446138161903	2.92863803202687	LTR	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	174	LTR/Gypsy	1.1	15.1405826529829	16.8312530576257	non-autonomous	ancylostoma_ceylanicum	-1.44391196867038
int_As:6664	20.8364830296872	14.3574579487474	int	rnd-5_family-8682	N0.HOG0000009_OG0000005_n23	HC	As	267	LTR/Gypsy	1.5	78.0392622834727	53.7732507443724	non-autonomous	ancylostoma_ceylanicum	0.231834133743414
LTR_As:6686	10.2909052597734	20.8169633622329	LTR	rnd-1_family-215	no_RT	Other	As	258	LTR/Pao	18.2	39.8872296890442	80.6859045047785	non-autonomous	ancylostoma_ceylanicum	0.817262107150478
Undetermined_As:6688	1.19643118181083	7.40410796504995	Undetermined	rnd-5_family-92-1	N0.HOG0000032_OG0000021_n0	C	As	241	LTR/Pao	26.9	4.96444473780428	30.7224396890039	non-autonomous	ancylostoma_ceylanicum	-0.575761769518751
int_As:6696	6.70816026494015	10.1896103531513	int	rnd-5_family-66-1	N0.HOG0000003_OG0000003_n0	C	As	288	LTR/Gypsy	16.2	23.2922231421533	35.3805915039977	non-autonomous	ancylostoma_ceylanicum	-0.372096387817302
Undetermined_As:6706	24.6448392853064	19.2660533628796	Undetermined	rnd-5_family-200-1	N0.HOG0000016_OG0000008_n0	HC	As	630	LTR/Pao	38.6	39.1187925163594	30.5810370839358	non-autonomous	ancylostoma_ceylanicum	-0.582417222345553
int_As:6708	137.338453150226	215.401410707043	int	rnd-5_family-80-1	N0.HOG0000016_OG0000008_n0	HC	As	420	LTR/Pao	34.5	326.996317024347	512.860501683435	non-autonomous	ancylostoma_ceylanicum	3.48544000481308
Undetermined_As:6710	12.9281497504647	9.86829450353582	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1281	LTR/Gypsy	5.4	10.09223243596	7.70358665381407	non-autonomous	ancylostoma_ceylanicum	-2.57145235483267
Undetermined_As:6714	4.30034396526761	1.69465422469014	Undetermined	rnd-5_family-209-1	N0.HOG0000003_OG0000003_n0	C	As	124	LTR/Gypsy	16.9	34.6801932682872	13.6665663281463	non-autonomous	ancylostoma_ceylanicum	-1.74440373855223
Undetermined_As:6754	11.7382628101295	12.7702807044256	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1339	LTR/Gypsy	4.5	8.7664397387076	9.53717752384284	non-autonomous	ancylostoma_ceylanicum	-2.26342027877583
int_As:6766	18.9008058984741	19.2533942728027	int	rnd-5_family-36-1	N0.HOG0000095_OG0000081_n0	LC	As	591	LTR/Pao	32.7	31.9810590498715	32.5776552839301	non-autonomous	ancylostoma_ceylanicum	-0.491171783171414
int_As:6768	41.2284358453702	33.3819371865251	int	rnd-5_family-36-1	N0.HOG0000095_OG0000081_n0	LC	As	769	LTR/Pao	33.8	53.6130505141356	43.4095412048441	non-autonomous	ancylostoma_ceylanicum	-0.0770423806455369
int_As:6771	32.082267753411	28.1812293136336	int	rnd-5_family-98-1	no_RT	Other	As	1859	LTR/Pao	18.8	17.2578094423943	15.1593487432133	non-autonomous	ancylostoma_ceylanicum	-1.59484677988368
LTR_As:6791	16.5269962075598	8.7978359252697	LTR	rnd-5_family-46-1	no_RT	Other	As	280	LTR/Pao	0	59.0249864555705	31.4208425902489	non-autonomous	ancylostoma_ceylanicum	-0.543332686611222
int_As:6792	426.094544613896	283.712857275218	int	rnd-5_family-46-1	no_RT	Other	As	3518	LTR/Pao	0.1	121.118403812932	80.6460651720346	non-autonomous	ancylostoma_ceylanicum	0.816549588620328
int_As:6802	52.3664578883807	49.2996669446967	int	rnd-1_family-215	no_RT	Other	As	611	LTR/Pao	11.5	85.7061503901485	80.6868526099783	non-autonomous	ancylostoma_ceylanicum	0.817279059536922
Undetermined_As:6815	2.39243209092954	4.00180849555117	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	932	LTR/DIRS	22.3	2.56698722202741	4.29378593943258	non-autonomous	ancylostoma_ceylanicum	-3.41473238088182
Undetermined_As:6816	0.718204339716627	0.617147928079406	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	111	LTR/DIRS	9.9	6.47030936681646	5.55989124395861	non-autonomous	ancylostoma_ceylanicum	-3.04192598744556
Undetermined_As:6821	20.5883405350579	28.8458162671808	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	470	LTR/DIRS	6.4	43.8049798618253	61.3740771642144	non-autonomous	ancylostoma_ceylanicum	0.422574871388896
Undetermined_As:6822	5.26206468387116	2.31666596260282	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	565	LTR/DIRS	6	9.3133888210109	4.10029373912003	non-autonomous	ancylostoma_ceylanicum	-3.48125538434839
Undetermined_As:6823	43.7844386931374	41.5830152755386	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	2052	LTR/DIRS	12.1	21.3374457568896	20.2646273272605	non-autonomous	ancylostoma_ceylanicum	-1.17609091146004
Undetermined_As:6824	30.4007708234269	28.6074433142745	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	312	LTR/DIRS	11.5	97.4383680238043	91.6905234431877	non-autonomous	ancylostoma_ceylanicum	1.00171807814145
int_As:6837	43.2806057753998	53.0309351460105	int	rnd-1_family-471	no_RT	Other	As	1121	LTR/Gypsy	16.4	38.6089257586082	47.3068110133903	non-autonomous	ancylostoma_ceylanicum	0.0469933555206836
LTR_As:6838	3.35484271767435	3.39326251417338	LTR	rnd-1_family-471	no_RT	Other	As	255	LTR/Gypsy	7.1	13.1562459516641	13.3069118202878	non-autonomous	ancylostoma_ceylanicum	-1.7828787564712
int_As:6842	42.1694671150558	44.39732876089	int	rnd-1_family-471	no_RT	Other	As	677	LTR/Gypsy	12.2	62.2887254284428	65.579510725096	non-autonomous	ancylostoma_ceylanicum	0.518190582645081
LTR_As:6845	4.30986165269009	6.32162745300507	LTR	rnd-1_family-471	no_RT	Other	As	205	LTR/Gypsy	13.8	21.023715378976	30.8372070878296	non-autonomous	ancylostoma_ceylanicum	-0.570382448562857
int_As:6846	232.886206698606	185.866751928254	int	rnd-1_family-471	no_RT	Other	As	361	LTR/Gypsy	4.8	645.114145979519	514.866348831729	non-autonomous	ancylostoma_ceylanicum	3.49107151946432
Undetermined_As:6858	41.8863184548692	34.8698056044281	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	2283	LTR/DIRS	6.8	18.3470514475993	15.2736774439019	non-autonomous	ancylostoma_ceylanicum	-1.58400709378422
Undetermined_As:6860	5.50224933234295	4.93327800646051	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	538	LTR/DIRS	16.4	10.2272292422731	9.16966172204555	non-autonomous	ancylostoma_ceylanicum	-2.3201141380249
Undetermined_As:6894	59.1778534263351	32.0530531170604	Undetermined	rnd-5_family-206-1	N0.HOG0000003_OG0000003_n0	C	As	656	LTR/Gypsy	23.3	90.2101424181938	48.8613614589335	non-autonomous	ancylostoma_ceylanicum	0.0936395075227345
Undetermined_As:6896	109.174039640524	98.9731931758221	Undetermined	rnd-4_family-75	N0.HOG0000003_OG0000003_n0	C	As	2930	LTR/Gypsy	25.6	37.2607643824313	33.7792468176867	non-autonomous	ancylostoma_ceylanicum	-0.438917395031248
int_As:6898	22.0388719808922	19.7586783355516	int	rnd-4_family-2594	no_RT	Other	As	515	LTR/Gypsy	34.8	42.7939261764896	38.3663657001003	non-autonomous	ancylostoma_ceylanicum	-0.255212445083569
int_As:6900	969.061865106486	1024.10268725717	int	rnd-5_family-6278	N0.HOG0000003_OG0000003_n0	C	As	1883	LTR/Gypsy	33	514.637209297125	543.867598118518	non-autonomous	ancylostoma_ceylanicum	3.57012901663999
int_As:6902	276.712577155236	278.953515518758	int	rnd-5_family-1656	N0.HOG0000010_OG0000006_n0	HC	As	403	LTR/Pao	15.9	686.631705099841	692.192346200391	non-autonomous	ancylostoma_ceylanicum	3.9180465286404
